other_index,filename,source,x,y,w,h,tile_r0,tile_c0,tile_r1,tile_c1,area_px,direction,category,weights
8,other_0008.png,tloz2_2e.png,79,775,8,10,48,4,49,5,80,,,
8,other_0008.png,tloz2_2e.png,664,947,8,10,59,41,59,41,80,,,
12,other_0012.png,tloz2_2e.png,705,435,13,13,27,44,27,44,169,,,
13,other_0013.png,tloz2_2e.png,635,263,10,10,16,39,17,40,100,,,
14,other_0014.png,tloz2_2e.png,304,1165,16,5,72,19,73,19,80,,,
14,other_0014.png,tloz2_2e.png,432,1165,16,5,72,27,73,27,80,,,
14,other_0014.png,tloz2_2e.png,304,1181,16,5,73,19,74,19,80,,,
14,other_0014.png,tloz2_2e.png,432,1181,16,5,73,27,74,27,80,,,
15,other_0015.png,tloz2_2e.png,304,1175,16,3,73,19,73,19,48,,,
15,other_0015.png,tloz2_2e.png,432,1175,16,3,73,27,73,27,48,,,
15,other_0015.png,tloz2_2e.png,304,1191,16,3,74,19,74,19,48,,,
15,other_0015.png,tloz2_2e.png,432,1191,16,3,74,27,74,27,48,,,
20,other_0020.png,tloz2_2e.png,388,81,8,16,5,24,6,24,128,,item,0.5
25,other_0025.png,tloz2_2e.png,132,257,8,16,16,8,17,8,128,,,
25,other_0025.png,tloz2_2e.png,308,401,8,16,25,19,26,19,128,,,
25,other_0025.png,tloz2_2e.png,132,785,8,16,49,8,50,8,128,,,
25,other_0025.png,tloz2_2e.png,420,833,8,16,52,26,53,26,128,,,
25,other_0025.png,tloz2_2e.png,644,961,8,16,60,40,61,40,128,,,
25,other_0025.png,tloz2_2e.png,164,1185,8,16,74,10,75,10,128,,,
25,other_0025.png,tloz2_2e.png,676,1185,8,16,74,42,75,42,128,,,
31,other_0031.png,tloz2_2e.png,336,386,16,8,24,21,24,21,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,169,393,16,8,24,10,25,11,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,448,402,16,8,25,28,25,28,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,192,414,16,8,25,12,26,12,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,55,418,16,8,26,3,26,4,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,384,418,16,8,26,24,26,24,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,416,418,16,8,26,26,26,26,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,198,424,16,8,26,12,26,13,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,465,433,16,8,27,29,27,30,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,384,450,16,8,28,24,28,24,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,416,450,16,8,28,26,28,26,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,104,458,16,8,28,6,29,7,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,336,482,16,8,30,21,30,21,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,189,739,16,8,46,11,46,12,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,168,746,16,8,46,10,47,11,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,164,781,16,8,48,10,49,11,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,415,801,16,8,50,25,50,26,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,189,804,16,8,50,11,50,12,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,36,810,16,8,50,2,51,3,128,,enemy,0.3
31,other_0031.png,tloz2_2e.png,636,988,16,8,61,39,62,40,128,,enemy,0.3
32,other_0032.png,tloz2_2e.png,62,391,10,10,24,3,25,4,100,,enemy,0.3
32,other_0032.png,tloz2_2e.png,41,408,10,10,25,2,26,3,100,,enemy,0.3
32,other_0032.png,tloz2_2e.png,83,429,10,10,26,5,27,5,100,,enemy,0.3
32,other_0032.png,tloz2_2e.png,419,738,10,10,46,26,46,26,100,,enemy,0.3
32,other_0032.png,tloz2_2e.png,147,740,10,10,46,9,46,9,100,,enemy,0.3
32,other_0032.png,tloz2_2e.png,142,756,10,10,47,8,47,9,100,,enemy,0.3
32,other_0032.png,tloz2_2e.png,82,802,10,10,50,5,50,5,100,,enemy,0.3
32,other_0032.png,tloz2_2e.png,550,947,10,10,59,34,59,34,100,,enemy,0.3
32,other_0032.png,tloz2_2e.png,593,946,10,10,59,37,59,37,100,,enemy,0.3
32,other_0032.png,tloz2_2e.png,707,968,10,10,60,44,61,44,100,,enemy,0.3
33,other_0033.png,tloz2_2e.png,418,1011,11,12,63,26,63,26,132,,item,0.5
45,other_0045.png,tloz2_2e.png,644,1313,8,16,82,40,83,40,128,,,
48,other_0048.png,tloz2_2e.png,644,609,8,14,38,40,38,40,112,,,
48,other_0048.png,tloz2_2e.png,644,785,8,14,49,40,49,40,112,,,
77,other_0077.png,tloz2_2e.png,320,64,16,16,4,20,4,20,256,,enemy,0.35
77,other_0077.png,tloz2_2e.png,336,96,16,16,6,21,6,21,256,,enemy,0.35
77,other_0077.png,tloz2_2e.png,48,944,16,16,59,3,59,3,256,,enemy,0.35
77,other_0077.png,tloz2_2e.png,192,944,16,16,59,12,59,12,256,,enemy,0.35
77,other_0077.png,tloz2_2e.png,144,976,16,16,61,9,61,9,256,,enemy,0.35
78,other_0078.png,tloz2_2e.png,397,73,8,10,4,24,5,25,80,,,
79,other_0079.png,tloz2_2e.png,329,206,16,16,12,20,13,21,256,,enemy,0.35
79,other_0079.png,tloz2_2e.png,379,238,16,16,14,23,15,24,256,,enemy,0.35
79,other_0079.png,tloz2_2e.png,457,254,16,16,15,28,16,29,256,,enemy,0.35
79,other_0079.png,tloz2_2e.png,657,590,16,16,36,41,37,42,256,,enemy,0.35
79,other_0079.png,tloz2_2e.png,587,830,16,16,51,36,52,37,256,,enemy,0.35
80,other_0080.png,tloz2_2e.png,151,238,47,46,14,9,17,12,2162,,boss,0.9
81,other_0081.png,tloz2_2e.png,385,264,15,16,16,24,17,24,240,,enemy,0.35
81,other_0081.png,tloz2_2e.png,337,295,15,16,18,21,19,21,240,,enemy,0.35
81,other_0081.png,tloz2_2e.png,721,776,15,16,48,45,49,45,240,,enemy,0.35
81,other_0081.png,tloz2_2e.png,705,808,15,16,50,44,51,44,240,,enemy,0.35
82,other_0082.png,tloz2_2e.png,625,376,33,57,23,39,27,41,1881,,boss,0.9
83,other_0083.png,tloz2_2e.png,615,421,8,16,26,38,27,38,128,,boss,0.9
84,other_0084.png,tloz2_2e.png,380,520,11,16,32,23,33,24,176,,,
85,other_0085.png,tloz2_2e.png,64,558,16,16,34,4,35,4,256,,enemy,0.35
85,other_0085.png,tloz2_2e.png,142,558,16,16,34,8,35,9,256,,enemy,0.35
85,other_0085.png,tloz2_2e.png,162,590,16,16,36,10,37,11,256,,enemy,0.35
85,other_0085.png,tloz2_2e.png,146,622,16,16,38,9,39,10,256,,enemy,0.35
85,other_0085.png,tloz2_2e.png,400,758,16,16,47,25,48,25,256,,enemy,0.35
85,other_0085.png,tloz2_2e.png,361,766,16,16,47,22,48,23,256,,enemy,0.35
85,other_0085.png,tloz2_2e.png,70,1086,16,16,67,4,68,5,256,,enemy,0.35
85,other_0085.png,tloz2_2e.png,95,1086,16,16,67,5,68,6,256,,enemy,0.35
85,other_0085.png,tloz2_2e.png,32,1128,16,16,70,2,71,2,256,,enemy,0.35
85,other_0085.png,tloz2_2e.png,144,1132,16,16,70,9,71,9,256,,enemy,0.35
85,other_0085.png,tloz2_2e.png,144,1150,16,16,71,9,72,9,256,,enemy,0.35
86,other_0086.png,tloz2_2e.png,388,596,7,7,37,24,37,24,49,,,
87,other_0087.png,tloz2_2e.png,250,610,13,11,38,15,38,16,143,left,,
88,other_0088.png,tloz2_2e.png,708,612,7,7,38,44,38,44,49,,,
88,other_0088.png,tloz2_2e.png,708,1316,7,7,82,44,82,44,49,,,
89,other_0089.png,tloz2_2e.png,96,622,16,16,38,6,39,6,256,,enemy,0.35
89,other_0089.png,tloz2_2e.png,562,1278,16,16,79,35,80,36,256,,enemy,0.35
89,other_0089.png,tloz2_2e.png,624,1295,16,16,80,39,81,39,256,,enemy,0.35
89,other_0089.png,tloz2_2e.png,658,1294,16,16,80,41,81,42,256,,enemy,0.35
89,other_0089.png,tloz2_2e.png,608,1311,16,16,81,38,82,38,256,,enemy,0.35
89,other_0089.png,tloz2_2e.png,592,1342,16,16,83,37,84,37,256,,enemy,0.35
90,other_0090.png,tloz2_2e.png,671,622,16,16,38,41,39,42,256,,enemy,0.35
90,other_0090.png,tloz2_2e.png,574,638,16,16,39,35,40,36,256,,enemy,0.35
91,other_0091.png,tloz2_2e.png,335,731,16,15,45,20,46,21,240,,enemy,0.35
92,other_0092.png,tloz2_2e.png,592,739,15,16,46,37,47,37,240,,enemy,0.35
92,other_0092.png,tloz2_2e.png,704,756,15,16,47,44,48,44,240,,enemy,0.35
93,other_0093.png,tloz2_2e.png,327,778,16,16,48,20,49,21,256,,enemy,0.35
94,other_0094.png,tloz2_2e.png,376,859,5,4,53,23,53,23,20,,,
95,other_0095.png,tloz2_2e.png,387,859,5,5,53,24,53,24,25,,,
96,other_0096.png,tloz2_2e.png,376,896,5,5,56,23,56,23,25,,,
97,other_0097.png,tloz2_2e.png,387,897,5,4,56,24,56,24,20,,,
98,other_0098.png,tloz2_2e.png,332,911,16,15,56,20,57,21,240,,enemy,0.35
98,other_0098.png,tloz2_2e.png,414,943,16,15,58,25,59,26,240,,enemy,0.35
98,other_0098.png,tloz2_2e.png,332,1007,16,15,62,20,63,21,240,,enemy,0.35
99,other_0099.png,tloz2_2e.png,256,1072,256,159,67,16,76,31,40704,,,
100,other_0100.png,tloz2_2e.png,576,1118,16,18,69,36,70,36,288,,enemy,0.35
100,other_0100.png,tloz2_2e.png,656,1118,16,18,69,41,70,41,288,,enemy,0.35
100,other_0100.png,tloz2_2e.png,656,1182,16,18,73,41,74,41,288,,enemy,0.35
0,other_0000.png,tloz3_1e.png,544,206,16,16,12,34,13,34,256,,trap,0.1
0,other_0000.png,tloz3_1e.png,720,206,16,16,12,45,13,45,256,,trap,0.1
0,other_0000.png,tloz3_1e.png,544,302,16,16,18,34,19,34,256,,trap,0.1
0,other_0000.png,tloz3_1e.png,720,302,16,16,18,45,19,45,256,,trap,0.1
0,other_0000.png,tloz3_1e.png,800,382,16,16,23,50,24,50,256,,trap,0.1
0,other_0000.png,tloz3_1e.png,976,382,16,16,23,61,24,61,256,,trap,0.1
0,other_0000.png,tloz3_1e.png,800,478,16,16,29,50,30,50,256,,trap,0.1
0,other_0000.png,tloz3_1e.png,976,478,16,16,29,61,30,61,256,,trap,0.1
0,other_0000.png,tloz3_1e.png,288,558,16,16,34,18,35,18,256,,trap,0.1
0,other_0000.png,tloz3_1e.png,464,558,16,16,34,29,35,29,256,,trap,0.1
0,other_0000.png,tloz3_1e.png,288,654,16,16,40,18,41,18,256,,trap,0.1
0,other_0000.png,tloz3_1e.png,464,654,16,16,40,29,41,29,256,,trap,0.1
4,other_0004.png,tloz3_1e.png,613,261,6,6,16,38,16,38,36,,,
13,other_0013.png,tloz3_1e.png,1147,263,10,10,16,71,17,72,100,,,
20,other_0020.png,tloz3_1e.png,900,433,8,16,27,56,28,56,128,,item,0.5
25,other_0025.png,tloz3_1e.png,388,81,8,16,5,24,6,24,128,,,
25,other_0025.png,tloz3_1e.png,132,433,8,16,27,8,28,8,128,,,
25,other_0025.png,tloz3_1e.png,644,785,8,16,49,40,50,40,128,,,
25,other_0025.png,tloz3_1e.png,644,961,8,16,60,40,61,40,128,,,
31,other_0031.png,tloz3_1e.png,403,34,16,8,2,25,2,26,128,,enemy,0.3
31,other_0031.png,tloz3_1e.png,355,79,16,8,4,22,5,23,128,,enemy,0.3
31,other_0031.png,tloz3_1e.png,355,111,16,8,6,22,7,23,128,,enemy,0.3
31,other_0031.png,tloz3_1e.png,65,402,16,8,25,4,25,5,128,,enemy,0.3
31,other_0031.png,tloz3_1e.png,1168,626,16,8,39,73,39,73,128,,enemy,0.3
32,other_0032.png,tloz3_1e.png,307,36,10,10,2,19,2,19,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,404,49,10,10,3,25,3,25,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,306,82,10,10,5,19,5,19,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,434,115,10,10,7,27,7,27,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,307,128,10,10,8,19,8,19,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,342,389,10,10,24,21,24,21,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,454,399,10,10,24,28,25,28,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,177,420,10,10,26,11,26,11,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,145,432,10,10,27,9,27,9,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,467,437,10,10,27,29,27,29,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,448,463,10,10,28,28,29,28,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,342,482,10,10,30,21,30,21,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,1208,572,10,10,35,75,36,76,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,310,575,10,10,35,19,36,19,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,337,594,10,10,37,21,37,21,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,294,610,10,10,38,18,38,18,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,304,645,10,10,40,19,40,19,100,,enemy,0.3
32,other_0032.png,tloz3_1e.png,1097,652,10,10,40,68,41,69,100,,enemy,0.3
33,other_0033.png,tloz3_1e.png,386,611,11,12,38,24,38,24,132,,item,0.5
37,other_0037.png,tloz3_1e.png,33,419,14,16,26,2,27,2,224,,enemy,0.3
37,other_0037.png,tloz3_1e.png,166,430,14,16,26,10,27,11,224,,enemy,0.3
37,other_0037.png,tloz3_1e.png,1186,606,14,16,37,74,38,74,224,,enemy,0.3
37,other_0037.png,tloz3_1e.png,1198,638,14,16,39,74,40,75,224,,enemy,0.3
39,other_0039.png,tloz3_1e.png,151,462,14,16,28,9,29,10,224,,enemy,0.3
39,other_0039.png,tloz3_1e.png,1233,624,14,16,39,77,39,77,224,,enemy,0.3
45,other_0045.png,tloz3_1e.png,1060,561,8,16,35,66,36,66,128,,,
48,other_0048.png,tloz3_1e.png,388,433,8,14,27,24,27,24,112,,,
48,other_0048.png,tloz3_1e.png,644,609,8,14,38,40,38,40,112,,,
48,other_0048.png,tloz3_1e.png,132,785,8,14,49,8,49,8,112,,,
77,other_0077.png,tloz3_1e.png,656,384,16,16,24,41,24,41,256,,enemy,0.35
77,other_0077.png,tloz3_1e.png,144,400,16,16,25,9,25,9,256,,enemy,0.35
77,other_0077.png,tloz3_1e.png,1168,640,16,16,40,73,40,73,256,,enemy,0.35
77,other_0077.png,tloz3_1e.png,608,736,16,16,46,38,46,38,256,,enemy,0.35
77,other_0077.png,tloz3_1e.png,672,752,16,16,47,42,47,42,256,,enemy,0.35
77,other_0077.png,tloz3_1e.png,640,768,16,16,48,40,48,40,256,,enemy,0.35
77,other_0077.png,tloz3_1e.png,624,784,16,16,49,39,49,39,256,,enemy,0.35
77,other_0077.png,tloz3_1e.png,592,816,16,16,51,37,51,37,256,,enemy,0.35
77,other_0077.png,tloz3_1e.png,544,928,16,16,58,34,58,34,256,,enemy,0.35
77,other_0077.png,tloz3_1e.png,608,944,16,16,59,38,59,38,256,,enemy,0.35
77,other_0077.png,tloz3_1e.png,560,976,16,16,61,35,61,35,256,,enemy,0.35
77,other_0077.png,tloz3_1e.png,608,976,16,16,61,38,61,38,256,,enemy,0.35
77,other_0077.png,tloz3_1e.png,672,992,16,16,62,42,62,42,256,,enemy,0.35
79,other_0079.png,tloz3_1e.png,97,574,16,16,35,6,36,7,256,,enemy,0.35
79,other_0079.png,tloz3_1e.png,98,606,16,16,37,6,38,7,256,,enemy,0.35
79,other_0079.png,tloz3_1e.png,147,638,16,16,39,9,40,10,256,,enemy,0.35
79,other_0079.png,tloz3_1e.png,72,766,16,16,47,4,48,5,256,,enemy,0.35
79,other_0079.png,tloz3_1e.png,155,766,16,16,47,9,48,10,256,,enemy,0.35
79,other_0079.png,tloz3_1e.png,138,798,16,16,49,8,50,9,256,,enemy,0.35
81,other_0081.png,tloz3_1e.png,81,823,15,16,51,5,52,5,240,,enemy,0.35
90,other_0090.png,tloz3_1e.png,61,830,16,16,51,3,52,4,256,,enemy,0.35
92,other_0092.png,tloz3_1e.png,144,572,15,16,35,9,36,9,240,,enemy,0.35
92,other_0092.png,tloz3_1e.png,48,618,15,16,38,3,39,3,240,,enemy,0.35
92,other_0092.png,tloz3_1e.png,96,804,15,16,50,6,51,6,240,,enemy,0.35
98,other_0098.png,tloz3_1e.png,886,623,16,15,38,55,39,56,240,,enemy,0.35
98,other_0098.png,tloz3_1e.png,60,735,16,15,45,3,46,4,240,,enemy,0.35
101,other_0101.png,tloz3_1e.png,455,78,16,16,4,28,5,29,256,,,
102,other_0102.png,tloz3_1e.png,610,230,12,16,14,38,15,38,192,,enemy,0.35
103,other_0103.png,tloz3_1e.png,602,270,12,16,16,37,17,38,192,,enemy,0.35
104,other_0104.png,tloz3_1e.png,922,382,12,16,23,57,24,58,192,,enemy,0.35
104,other_0104.png,tloz3_1e.png,922,446,12,16,27,57,28,58,192,,enemy,0.35
105,other_0105.png,tloz3_1e.png,176,384,16,16,24,11,24,11,256,,enemy,0.35
106,other_0106.png,tloz3_1e.png,641,419,14,30,26,40,28,40,420,,enemy,0.35
107,other_0107.png,tloz3_1e.png,1087,431,15,12,26,67,27,68,180,,,
108,other_0108.png,tloz3_1e.png,672,432,16,16,27,42,27,42,256,,enemy,0.35
109,other_0109.png,tloz3_1e.png,1072,432,48,45,27,67,29,69,2160,,boss,0.9
110,other_0110.png,tloz3_1e.png,1153,435,13,12,27,72,27,72,156,,,
111,other_0111.png,tloz3_1e.png,1072,445,13,11,27,67,28,67,143,,,
112,other_0112.png,tloz3_1e.png,1119,473,8,10,29,69,30,70,80,,,
113,other_0113.png,tloz3_1e.png,681,559,16,15,34,42,35,43,240,,enemy,0.35
114,other_0114.png,tloz3_1e.png,896,579,15,16,36,56,37,56,240,,enemy,0.35
114,other_0114.png,tloz3_1e.png,656,581,15,16,36,41,37,41,240,,enemy,0.35
114,other_0114.png,tloz3_1e.png,928,580,15,16,36,58,37,58,240,,enemy,0.35
114,other_0114.png,tloz3_1e.png,672,614,15,16,38,42,39,42,240,,enemy,0.35
115,other_0115.png,tloz3_1e.png,1217,635,14,14,39,76,40,76,196,,,
115,other_0115.png,tloz3_1e.png,545,948,14,14,59,34,60,34,196,,,
116,other_0116.png,tloz3_1e.png,33,794,15,16,49,2,50,2,240,,enemy,0.35
1,other_0001.png,tloz3_2e.png,659,31,14,15,1,41,2,42,210,,enemy,0.3
1,other_0001.png,tloz3_2e.png,125,447,14,15,27,7,28,8,210,,enemy,0.3
1,other_0001.png,tloz3_2e.png,665,911,14,15,56,41,57,42,210,,enemy,0.3
1,other_0001.png,tloz3_2e.png,600,943,14,15,58,37,59,38,210,,enemy,0.3
1,other_0001.png,tloz3_2e.png,648,943,14,15,58,40,59,41,210,,enemy,0.3
1,other_0001.png,tloz3_2e.png,665,975,14,15,60,41,61,42,210,,enemy,0.3
4,other_0004.png,tloz3_2e.png,965,1141,6,6,71,60,71,60,36,,,
5,other_0005.png,tloz3_2e.png,687,95,14,15,5,42,6,43,210,,enemy,0.3
5,other_0005.png,tloz3_2e.png,600,911,14,15,56,37,57,38,210,,enemy,0.3
5,other_0005.png,tloz3_2e.png,601,975,14,15,60,37,61,38,210,,enemy,0.3
8,other_0008.png,tloz3_2e.png,595,448,8,10,28,37,28,37,80,,,
8,other_0008.png,tloz3_2e.png,689,645,8,10,40,43,40,43,80,,,
9,other_0009.png,tloz3_2e.png,601,462,15,16,28,37,29,38,240,,enemy,0.3
12,other_0012.png,tloz3_2e.png,929,1011,13,13,63,58,63,58,169,,,
13,other_0013.png,tloz3_2e.png,123,263,10,10,16,7,17,8,100,,,
20,other_0020.png,tloz3_2e.png,644,609,8,16,38,40,39,40,128,,item,0.5
25,other_0025.png,tloz3_2e.png,196,433,8,16,27,12,28,12,128,,,
25,other_0025.png,tloz3_2e.png,644,433,8,16,27,40,28,40,128,,,
30,other_0030.png,tloz3_2e.png,616,382,15,16,23,38,24,39,240,,enemy,0.3
30,other_0030.png,tloz3_2e.png,595,398,15,16,24,37,25,38,240,,enemy,0.3
30,other_0030.png,tloz3_2e.png,652,398,15,16,24,40,25,41,240,,enemy,0.3
30,other_0030.png,tloz3_2e.png,625,416,15,16,26,39,26,39,240,,enemy,0.3
30,other_0030.png,tloz3_2e.png,673,429,15,16,26,42,27,42,240,,enemy,0.3
33,other_0033.png,tloz3_2e.png,898,1139,11,12,71,56,71,56,132,,item,0.5
48,other_0048.png,tloz3_2e.png,644,785,8,14,49,40,49,40,112,,,
49,other_0049.png,tloz3_2e.png,181,430,13,16,26,11,27,12,208,,enemy,0.3
50,other_0050.png,tloz3_2e.png,657,48,13,16,3,41,3,41,208,,enemy,0.3
56,other_0056.png,tloz3_2e.png,593,737,15,14,46,37,46,37,210,,enemy,0.3
56,other_0056.png,tloz3_2e.png,673,738,15,14,46,42,46,42,210,,enemy,0.3
56,other_0056.png,tloz3_2e.png,657,768,15,14,48,41,48,41,210,,enemy,0.3
56,other_0056.png,tloz3_2e.png,593,801,15,14,50,37,50,37,210,,enemy,0.3
56,other_0056.png,tloz3_2e.png,673,802,15,14,50,42,50,42,210,,enemy,0.3
70,other_0070.png,tloz3_2e.png,558,783,15,14,48,34,49,35,210,,enemy,0.3
74,other_0074.png,tloz3_2e.png,645,53,5,8,3,40,3,40,40,,item,0.5
117,other_0117.png,tloz3_2e.png,610,47,13,16,2,38,3,38,208,,enemy,0.3
117,other_0117.png,tloz3_2e.png,162,415,13,16,25,10,26,10,208,,enemy,0.3
118,other_0118.png,tloz3_2e.png,642,93,13,16,5,40,6,40,208,,enemy,0.3
118,other_0118.png,tloz3_2e.png,594,110,13,16,6,37,7,37,208,,enemy,0.3
118,other_0118.png,tloz3_2e.png,50,439,13,16,27,3,28,3,208,,enemy,0.3
118,other_0118.png,tloz3_2e.png,66,448,13,16,28,4,28,4,208,,enemy,0.3
119,other_0119.png,tloz3_2e.png,15,159,8,12,9,0,10,1,96,,,
120,other_0120.png,tloz3_2e.png,24,160,8,16,10,1,10,1,128,,,
121,other_0121.png,tloz3_2e.png,0,172,8,4,10,0,10,0,32,,,
122,other_0122.png,tloz3_2e.png,40,172,8,4,10,2,10,2,32,,,
122,other_0122.png,tloz3_2e.png,56,172,8,4,10,3,10,3,32,,,
122,other_0122.png,tloz3_2e.png,72,172,8,4,10,4,10,4,32,,,
122,other_0122.png,tloz3_2e.png,88,172,8,4,10,5,10,5,32,,,
122,other_0122.png,tloz3_2e.png,104,172,8,4,10,6,10,6,32,,,
122,other_0122.png,tloz3_2e.png,120,172,8,4,10,7,10,7,32,,,
122,other_0122.png,tloz3_2e.png,136,172,8,4,10,8,10,8,32,,,
122,other_0122.png,tloz3_2e.png,152,172,8,4,10,9,10,9,32,,,
122,other_0122.png,tloz3_2e.png,168,172,8,4,10,10,10,10,32,,,
122,other_0122.png,tloz3_2e.png,184,172,8,4,10,11,10,11,32,,,
122,other_0122.png,tloz3_2e.png,200,172,8,4,10,12,10,12,32,,,
122,other_0122.png,tloz3_2e.png,216,172,8,4,10,13,10,13,32,,,
122,other_0122.png,tloz3_2e.png,232,172,8,4,10,14,10,14,32,,,
122,other_0122.png,tloz3_2e.png,248,172,8,4,10,15,10,15,32,,,
122,other_0122.png,tloz3_2e.png,552,316,8,4,19,34,19,34,32,,,
122,other_0122.png,tloz3_2e.png,568,316,8,4,19,35,19,35,32,,,
122,other_0122.png,tloz3_2e.png,584,316,8,4,19,36,19,36,32,,,
122,other_0122.png,tloz3_2e.png,600,316,8,4,19,37,19,37,32,,,
122,other_0122.png,tloz3_2e.png,616,316,8,4,19,38,19,38,32,,,
122,other_0122.png,tloz3_2e.png,632,316,8,4,19,39,19,39,32,,,
122,other_0122.png,tloz3_2e.png,648,316,8,4,19,40,19,40,32,,,
122,other_0122.png,tloz3_2e.png,664,316,8,4,19,41,19,41,32,,,
122,other_0122.png,tloz3_2e.png,680,316,8,4,19,42,19,42,32,,,
122,other_0122.png,tloz3_2e.png,696,316,8,4,19,43,19,43,32,,,
122,other_0122.png,tloz3_2e.png,776,876,8,4,54,48,54,48,32,,,
122,other_0122.png,tloz3_2e.png,792,876,8,4,54,49,54,49,32,,,
122,other_0122.png,tloz3_2e.png,808,876,8,4,54,50,54,50,32,,,
122,other_0122.png,tloz3_2e.png,824,876,8,4,54,51,54,51,32,,,
122,other_0122.png,tloz3_2e.png,840,876,8,4,54,52,54,52,32,,,
122,other_0122.png,tloz3_2e.png,856,876,8,4,54,53,54,53,32,,,
122,other_0122.png,tloz3_2e.png,872,876,8,4,54,54,54,54,32,,,
122,other_0122.png,tloz3_2e.png,888,876,8,4,54,55,54,55,32,,,
122,other_0122.png,tloz3_2e.png,904,876,8,4,54,56,54,56,32,,,
122,other_0122.png,tloz3_2e.png,920,876,8,4,54,57,54,57,32,,,
122,other_0122.png,tloz3_2e.png,936,876,8,4,54,58,54,58,32,,,
122,other_0122.png,tloz3_2e.png,952,876,8,4,54,59,54,59,32,,,
122,other_0122.png,tloz3_2e.png,968,876,8,4,54,60,54,60,32,,,
122,other_0122.png,tloz3_2e.png,984,876,8,4,54,61,54,61,32,,,
122,other_0122.png,tloz3_2e.png,1000,876,8,4,54,62,54,62,32,,,
122,other_0122.png,tloz3_2e.png,1016,876,8,4,54,63,54,63,32,,,
123,other_0123.png,tloz3_2e.png,552,208,72,4,13,34,13,38,288,,,
124,other_0124.png,tloz3_2e.png,632,208,16,4,13,39,13,40,64,,,
125,other_0125.png,tloz3_2e.png,656,208,72,4,13,41,13,45,288,,,
126,other_0126.png,tloz3_2e.png,712,316,16,4,19,44,19,45,64,,,
127,other_0127.png,tloz3_2e.png,110,414,13,16,25,6,26,7,208,,enemy,0.3
128,other_0128.png,tloz3_2e.png,0,528,256,4,33,0,33,15,1024,,,
129,other_0129.png,tloz3_2e.png,669,559,14,15,34,41,35,42,210,,enemy,0.3
130,other_0130.png,tloz3_2e.png,691,559,14,15,34,43,35,44,210,,enemy,0.3
131,other_0131.png,tloz3_2e.png,625,610,13,16,38,39,39,39,208,,enemy,0.3
132,other_0132.png,tloz3_2e.png,584,623,14,15,38,36,39,37,210,,enemy,0.3
133,other_0133.png,tloz3_2e.png,570,639,14,15,39,35,40,36,210,,enemy,0.3
134,other_0134.png,tloz3_2e.png,554,658,8,10,41,34,41,35,80,,,
135,other_0135.png,tloz3_2e.png,882,942,8,6,58,55,59,55,48,,boss,0.9
136,other_0136.png,tloz3_2e.png,875,944,21,16,59,54,59,55,336,,boss,0.9
137,other_0137.png,tloz3_2e.png,893,944,10,13,59,55,59,56,130,,boss,0.9
138,other_0138.png,tloz3_2e.png,953,974,28,18,60,59,61,61,504,,boss,0.9
139,other_0139.png,tloz3_2e.png,971,976,5,4,61,60,61,60,20,,boss,0.9
140,other_0140.png,tloz3_2e.png,961,1006,8,6,62,60,63,60,48,,boss,0.9
141,other_0141.png,tloz3_2e.png,954,1008,28,16,63,59,63,61,448,,boss,0.9
142,other_0142.png,tloz3_2e.png,843,1082,14,15,67,52,68,53,210,,enemy,0.3
143,other_0143.png,tloz3_2e.png,907,1086,14,15,67,56,68,57,210,,enemy,0.3
144,other_0144.png,tloz3_2e.png,978,1115,14,15,69,61,70,61,210,,enemy,0.3
